Latitude,Longitude
-18.4659004211,-136.440002441
-16.0541000366,-145.656997681
-14.4368000031,-146.070007324
-23.0799007416,-134.88999939
-15.6632995605,-146.884994507
-16.5839004517,-143.658004761
-14.8094997406,-138.81300354
-14.7095003128,-145.246002197
-15.2482995987,-146.617004395
-14.8681001663,-148.716995239
-14.4558000565,-145.024993896
-8.79559993744,-140.229003906
-16.4444007874,-151.75100708
-14.9542999268,-147.660995483
-16.6872005463,-151.022003174
-17.49,-149.761993
-18.0748004913,-140.945999146
-16.4265003204,-152.244003296
-16.7229,-151.466003
-17.699300766,168.320007324
-21.0543003082,164.837005615
-20.5463008881,164.255996704
-20.7747993469,167.240005493
-22.2583007812,166.473007202
-21.4817008972,168.037994385
-20.7900009155,165.259002686
-20.6406002045,166.572998047
-22.0146007538,166.212997437
-37.0080986023,174.792007446
-38.7397003174,176.083999634
-37.0297012329,174.973007202
-43.4893989563,172.531997681
-43.8100013733,-176.457000732
-45.9281005859,170.197998047
-38.6632995605,177.977996826
-43.9067001343,170.128005981
-42.7136001587,170.98500061
-37.8666992188,175.332000732
-39.646702,176.766998
-35.2627983093,173.912002563
-35.0699996948,173.285003662
-45.2117004395,169.373001099
-43.7649993896,170.132995605
-45.5331001282,167.649993896
-40.9733009338,175.634002686
-39.0085983276,174.179000854
-41.2983016968,173.220993042
-46.412399292,168.31300354
-40.2060012817,175.388000488
-44.9700012207,171.082000732
-40.3205986023,175.617004395
-40.9047012329,174.988998413
-45.0210990906,168.738998413
-38.1091995239,176.317001343
-39.4463996887,175.658004761
-90.0,0.0
-37.6719017029,176.195999146
-44.3027992249,171.225006104
-44.2350006104,170.117996216
-41.5182991028,173.869995117
-77.867401123,167.057006836
-44.7221984863,169.246002197
-43.5511016846,172.552993774
-37.9206008911,176.914001465
-41.3272018433,174.804992676
-39.0069007874,177.406997681
-36.7877998352,174.630004883
-35.7682991028,174.365005493
-41.7380981445,171.580993652
-39.9622001648,175.024993896
34.2099990845,62.2282981873
34.3997993469,70.4985961914
34.565899,69.212303
31.5058002472,65.8478012085
35.9308013916,64.7609024048
36.7069015503,67.2097015381
33.3913002014,62.2610015869
36.7508010864,65.9132003784
36.6651000977,68.9107971191
26.2707996368,50.6335983276
25.9183998108,50.5905990601
18.2404003143,42.6566009521
25.2852993011,49.4851989746
20.2961006165,41.6343002319
19.9843997955,42.6208992004
25.9113006592,49.5912017822
26.471200943,49.7979011536
26.2653999329,50.1520004272
16.9011001587,42.5858001709
26.3027992249,43.7743988037
31.412413,37.278898
27.437901,41.686298
27.0389995575,49.4051017761
21.3481006622,39.1730003357
21.6796,39.156502
27.9009,45.528198
24.5534,39.705101
17.6114006042,44.4192008972
28.335199,46.125099
25.1744995117,47.4883995056
24.7103004456,44.9645004272
24.1072998047,41.0359992981
22.7026004791,39.0698013306
29.6263999939,43.4906005859
24.9575996399,46.6987991333
28.0795993805,48.611000061
30.9066009521,41.1381988525
26.7231006622,50.0307998657
17.4668998718,47.1213989258
20.4647006989,45.6195983887
28.3654,36.6189
21.483001,40.543442
25.2129993439,46.6409988403
27.8677997589,48.7691001892
31.692188,38.731544
26.198600769,36.476398468
24.144199,38.0634
30.371099472,48.2282981873
32.434399,48.397598
30.7444,49.6772
30.337600708,50.827999115
32.0023994446,49.270401001
30.8351993561,49.5349006653
30.5562000275,49.1519012451
31.3374004364,48.7620010376
25.8757,55.033001
28.9447994232,50.8345985413
27.2126998901,54.3185997009
27.4814,52.615501
26.5261993408,53.9802017212
26.531999588,54.824798584
29.2602996826,50.3238983154
25.9088993073,54.5393981934
26.810300827,53.356300354
34.3459014893,47.1581001282
35.2458992004,47.0092010498
32.9289016724,51.5611000061
32.5670013428,51.6916007996
33.895302,51.577
32.7508010864,51.8613014221
32.6211013794,51.6969985962
37.323333,49.617778
34.1380996704,49.8473014832
35.9520988464,50.4508018494
34.9840011597,50.8061981201
35.702999115,51.4751014709
35.6447982788,51.3806991577
35.689201355,51.3134002686
36.240101,50.0471
35.7762985229,50.8810005188
27.2182998657,56.3777999878
28.7269001007,57.67029953
30.2744007111,56.9510993958
27.1583003998,56.1725006104
26.7546005249,55.9024009705
29.5508995056,55.6726989746
32.8981018066,59.2661018372
36.5012016296,61.0648994446
36.4253005981,55.1041984558
33.6678009033,56.8927001953
37.3833007812,55.4519996643
36.9099006653,50.679599762
28.8917999268,53.7233009338
28.5867004395,53.5791015625
27.3726997375,53.1888008118
29.5391998291,52.5898017883
38.4275016785,44.9735984802
38.1338996887,46.2350006104
36.7737007141,48.3594017029
31.9048995972,54.2765007019
31.0983009338,61.5438995361
25.4433002472,60.3820991516
29.4757003784,60.9062004089
27.2360992432,60.7200012207
27.4193000793,62.3157997131
31.7226009369,35.9931983948
31.972700119,35.9916000366
29.6116008759,35.0181007385
32.160702,37.149399
31.8647003174,35.2192001343
32.3564,36.259201
29.226600647,47.9688987732
33.8208999634,35.4883995056
34.5892982483,36.0112991333
24.4330005646,54.6511001587
24.4283008575,54.4580993652
24.0739994049,52.4636001587
24.1874008179,52.6139984131
24.2481994629,54.5476989746
24.780500412,52.5598983765
25.1462001801,52.8736991882
24.8624916077,53.0771408081
25.2527999878,55.3643989563
25.1121997833,56.3240013123
25.6135005951,55.9388008118
25.3285999298,55.51720047
26.170999527,56.2406005859
20.6753997803,58.890499115
23.5932998657,58.2844009399
17.0387001038,54.0913009644
17.6660003662,54.0246009827
32.056098938,72.9484024048
31.3649997711,72.9947967529
25.2332992554,62.329498291
35.918800354,74.3336029053
28.2842006683,68.4496994019
24.9065,67.160797
31.5216007233,74.4036026001
31.4948005676,74.3461990356
33.0500984192,73.6383972168
34.3390007019,73.5085983276
32.5630989075,71.5707015991
27.3351993561,68.1430969238
24.8936004639,66.9387969971
30.2031993866,71.4190979004
26.2194,68.390099
30.7409992218,73.3576965332
26.9545001984,64.1324996948
25.2905006409,63.3451004028
33.9939002991,71.5146026611
33.5601997375,73.033203125
30.2513999939,66.9377975464
28.3838996887,70.2796020508
33.616699,73.099197
34.0811004639,71.9726028442
33.8497009277,73.7981033325
27.7220001221,68.7917022705
34.8135986328,72.3527984619
28.6450996399,69.176902771
24.8414993286,68.8384017944
32.3046989441,69.5703964233
31.3584003448,69.4636001587
30.5491008759,47.6621017456
36.1806983948,37.2243995667
33.4114990234,36.5155982971
35.2854,40.175999
35.4011001587,35.9486999512
34.5574,38.316898
25.261101,51.565102
-2.76812005043,-171.710006714
14.1743001938,145.242996216
15.119,145.729004
13.584,144.929998
13.4834003448,144.796005249
14.9991998672,145.619003296
7.06476020813,171.272003174
9.39688968658,167.470993042
8.72012042999,167.731994629
1.9861600399,-157.350006104
28.2017002106,-177.380996704
7.46187019348,151.843002319
6.98509979248,158.208999634
7.36731,134.544236
5.35698,162.957993
9.49891,138.082993
24.4279,118.359001
22.6723995209,120.461997986
24.8551006317,121.237998962
22.7549991608,121.101997375
22.6739006042,121.466003418
22.5771007538,120.349998474
23.4617996216,120.392997742
22.0270004272,121.535003662
24.2646999359,120.621002197
22.9503993988,120.206001282
24.8180007935,120.939002991
23.5687007904,119.627998352
22.7931003571,121.181999207
22.7001991272,120.482002258
25.0694007874,121.552001953
25.0777,121.233002
23.3673725128,119.5027771
24.0230998993,121.617996216
35.7647018433,140.386001587
36.1668014526,137.92300415
36.181098938,140.414993286
24.2896995544,153.979003906
24.7840003967,141.322998047
33.6622009277,135.363998413
34.590801239,133.932998657
42.7332992554,143.216995239
42.7751998901,141.692001343
41.7700004578,140.822006226
42.7944984436,141.666000366
43.8805999756,144.164001465
43.5774993896,144.960006714
42.890499115,143.158004761
45.4042015076,141.800994873
33.7490005493,129.785003662
33.9300003052,131.279006958
34.2849006653,129.330993652
44.3039016724,143.404006958
43.6707992554,142.447006226
42.0717010498,139.432998657
45.2420005798,141.186004639
33.8830986023,130.652999878
30.3855991364,130.658996582
32.6663017273,128.832992554
33.585899353,130.451004028
30.6051006317,130.990997314
31.8034000397,130.718994141
31.877199173,131.449005127
32.0835990906,131.451004028
33.4794006348,131.736999512
33.8459014893,131.035003662
32.8372993469,130.854995728
32.9169006348,129.914001465
31.3675994873,130.845001221
33.6850013733,131.039993286
28.4305992126,129.712997437
27.4255008698,128.701004028
27.8363990784,128.880996704
36.1427993774,136.223999023
35.3941001892,136.869995117
34.7501983643,137.70300293
36.3945999146,136.406997681
36.181098938,133.324996948
36.6483001709,137.18800354
34.8128013611,138.29800415
34.4361000061,132.919006348
34.7569007874,133.854995728
35.4136009216,132.88999939
34.0346984863,131.548995972
35.4921989441,133.235992432
33.546101,133.669006
33.8272018433,132.699996948
34.7854995728,135.43800354
35.5301017761,134.167007446
34.132801,134.606995
34.2141990662,134.01600647
34.5962982178,135.602996826
34.04529953,131.052001953
40.7346992493,140.690994263
38.4118995667,140.371002197
38.0601997375,138.414001465
40.5564002991,141.466003418
39.4286003113,141.134994507
39.6156005859,140.218994141
40.7032012939,141.367996216
38.1397018433,140.917007446
38.4048995972,141.220001221
35.4546012878,139.449996948
34.987099,139.828995
33.1150016785,139.785995483
35.8418998718,139.410995483
35.3983001709,139.910003662
35.7989006042,140.011001587
34.7820014954,139.36000061
35.5138015747,139.393997192
35.552299,139.779999
35.748500824,139.348007202
35.123173,126.805444
35.87808,127.119112
34.842300415,127.616996765
38.1426010132,128.598999023
37.753601,128.943915
33.5112991333,126.492996216
35.140248,128.696229
35.1795005798,128.93800354
35.59349823,129.352005005
36.9622001648,127.03099823
37.444744,127.112718
37.090599,127.029999
37.5583,126.791
37.2393989563,127.007003784
35.987955,129.420383
35.896872,128.65531
36.630373,128.34971
26.1958007812,127.646003723
26.7257575989,127.764900208
26.3556,127.767998
24.396389,124.245
26.3635005951,126.713996887
25.8465003967,131.263000488
24.7828006744,125.294998169
25.9447002411,131.32699585
24.8267002106,125.144996643
24.6539001465,124.675003052
27.0440006256,128.401992798
26.2742996216,127.755996704
24.4668998718,122.977996826
14.5086,121.019997
7.16523981094,124.209999084
8.41562,124.611
7.83073144787,123.461179733
6.05800008774,125.096000671
6.92242002487,122.059997559
16.3750991821,120.620002747
14.1291999817,122.980003357
14.98724,120.492554
16.0347995758,120.240997314
12.3614997864,121.04699707
13.9549999237,121.125
13.2081003189,120.605003357
17.5552997589,120.356002808
15.729309,121.500034
16.6192,121.251999
11.228035,125.027761
10.7764,123.014999
9.3337097168,123.300003052
11.9245,121.954002
11.0354995728,125.741996765
10.833017,122.493358
11.679400444,122.375999451
9.74211978912,118.759002686
10.765999794,121.932998657
-31.2969,-57.9966
-33.0103,-58.6131
-34.5459,-60.9306
-31.7948,-60.4804
-32.9036,-60.785
-31.7117,-60.8117
-34.5592,-58.4156
-31.323601,-64.208
-30.34530067,-66.29360198
-34.4532,-58.5896
-34.5606,-58.7896
-34.9722,-57.8947
-34.6763,-58.6428
-34.6099,-58.6126
-37.4446983337,-70.2225036621
-39.0007019043,-67.6204986572
-32.8316993713,-68.7929000854
-35.493598938,-69.5743026733
-34.588299,-68.4039
-28.5956001282,-65.751701355
-27.7655563354,-64.3099975586
-28.0377998352,-67.5802993774
-29.3815994263,-66.7957992554
-29.2238998413,-67.4389038086
-26.8409,-65.104897
-31.571501,-68.418198
-33.0850982666,-64.2612991333
-31.9451999664,-65.1463012695
-22.1506004333,-65.5774993896
-32.6836,-62.157801
-33.7299003601,-65.3873977661
-33.2732009888,-66.3563995361
-27.4455,-58.7619
-27.45,-59.0561
-26.2127,-58.2281
-25.737301,-54.4734
-29.6894,-57.1521
-30.2719,-57.6402
-27.3858,-55.9707
-26.753611,-60.492222
-24.8560009003,-65.4861984253
-24.392799,-65.097801
-23.1527996063,-64.3292007446
-34.1353988647,-63.3623008728
-26.3974990845,-54.5746994019
-29.1058,-59.2189
-27.5181999207,-55.1241989136
-29.2103,-59.68
-29.7706,-57.9789
-41.9431991577,-71.5323028564
-45.7853,-67.4655
-42.908000946,-71.139503479
-43.2105,-65.2703
-40.8692,-63.0004
-42.7592,-65.1027
-64.2382965088,-56.6307983398
-47.7353,-65.9041
-53.7777,-67.7494
-51.6089,-69.3126
-54.8433,-68.2958
-49.3068,-67.8026
-46.537899,-70.978699
-50.0165,-68.5792
-38.725,-62.1693
-37.446098,-61.889301
-36.8899993896,-60.2165985107
-35.6962013245,-63.7583007812
-38.3869,-60.3297
-36.1866,-61.0764
-37.9342,-57.5733
-38.949001,-68.155701
-35.8446,-61.8576
-36.588299,-64.275703
-41.151199,-71.157501
-37.2374000549,-59.2279014587
-37.2354,-57.0292
-38.9397010803,-69.2646026611
-40.075401,-71.137299
-8.34834957123,-49.3014984131
-22.875099,-43.384701
2.07751,-50.8582
-21.8120002747,-48.1329994202
-10.984000206,-37.0703010559
-9.8663892746,-56.1049995422
-21.1413002014,-50.4247016907
-1.37925004959,-48.4762992859
-31.390499115,-54.1122016907
-19.8512001038,-43.9505996704
-25.4050998688,-49.2319984436
-21.2672,-43.761101
-15.8691673279,-47.9208335876
-22.3449993134,-49.0537986755
2.84138894081,-60.6922225952
-15.8613004684,-52.3889007568
-25.0002994537,-53.5008010864
-9.33393955231,-54.9654006958
-19.6244430542,-43.9719429016
-20.4687004089,-54.6725006104
-27.1341991425,-52.6566009521
-7.32043981552,-47.4586982727
-28.7244434357,-49.4213905334
-29.945928,-51.144413
-21.698299408,-41.301700592
-19.0119438171,-57.6713905334
-25.5284996033,-49.1758003235
-17.652299881,-39.2531013489
-29.1970996857,-51.1875
-15.6528997421,-56.1166992188
-7.59990978241,-72.7695007324
-22.1751003265,-51.4245986938
-3.03860998154,-60.0497016907
-6.23316001892,-57.7769012451
-22.8129005432,-42.0926017761
-25.6002788544,-54.4850006104
-27.6702785492,-48.5525016785
-3.85493,-32.423302
-20.7028007507,-46.3353004456
-3.7762799263,-38.5326004028
-22.8099994659,-43.2505569458
-10.7863998413,-65.2847976685
-16.6319999695,-49.2206993103
-21.7737007141,-48.4051017761
-23.4355564117,-46.4730567932
-22.7915992737,-45.2047996521
-3.2539100647,-52.2540016174
-3.12725996971,-58.4812011719
-4.24234008789,-56.0007019043
-14.8159999847,-39.0331993103
-19.4706993103,-42.4875984192
-18.4447002411,-49.2134017944
-5.53129,-47.459999
-1.4141600132,-48.4607009888
-21.7915000916,-43.3867988586
-7.14583301544,-34.9486122131
-26.2245006561,-48.7974014282
-7.26992,-35.8964
-23.0074005127,-47.1344985962
-27.7821006775,-50.28150177
-21.6639995575,-49.7304992676
-23.3335990906,-51.1301002502
-13.2621002197,-43.4081001282
-19.6616001129,-43.8964004517
-5.36858987808,-49.1380004883
-0.889839,-52.6022
-23.4794445038,-52.01222229
-16.7068996429,-43.818901062
-3.14603996277,-59.9863014221
-9.51080989838,-35.7916984558
0.0506640002131,-51.0722007751
-5.2019200325,-37.3642997742
-23.5090999603,-46.6377983093
-5.81137990952,-61.278301239
-26.879999,-48.651402
-28.2817,-54.169102
-5.768056,-35.376111
3.85548996925,-51.7969017029
-29.9944000244,-51.1713981628
-2.89374995232,-41.7319984436
-21.843000412,-46.5679016113
-28.243999,-52.326599
-31.718399,-52.327702
-9.36240959167,-40.5690994263
-10.7194004059,-48.3997001648
-22.5496006012,-55.7025985718
-8.70928955078,-63.9023017883
-9.86888885498,-67.8980560303
-8.12648963928,-34.9235992432
-22.9104995728,-43.1631011963
-21.1363887787,-47.7766685486
-22.9324,-43.719101
-23.2292003632,-45.8614997864
-2.5853600502,-44.2341003418
-23.6261100769,-46.6563873291
-20.8166007996,-49.40650177
-23.9280567169,-46.2997207642
-12.9086112976,-38.3224983215
-1.48959994316,-56.3968009949
-5.0599398613,-42.8235015869
-3.38294005394,-64.7240982056
-8.15526008606,-70.7833023071
-24.3178005219,-50.651599884
2.22347,-55.946098
-4.25567007065,-69.935798645
-3.78601002693,-49.7202987671
-0.14835,-66.9855
-9.40087985992,-38.2505989075
-29.7821998596,-57.0382003784
-18.883612,-48.225277
-19.7647228241,-47.9661102295
-21.5900993347,-45.4733009338
-12.6943998337,-60.0983009338
-20.258057,-40.286388
0.607500016689,-69.185798645
-21.9846000671,-47.3348007202
-18.348499,-70.338699
-45.9160995483,-71.6894989014
-33.5617980957,-70.6884002686
-46.5833015442,-71.6874008179
-22.4981994629,-68.9036026001
-36.5825004578,-72.0314025879
-53.002602,-70.854599
-45.5942001343,-72.1061019897
-20.535200119,-70.1812973022
-33.3930015564,-70.7857971191
-23.444501,-70.445099
-53.2537002563,-70.3191986084
-43.189201355,-71.8510971069
-37.4016990662,-72.4253997803
-54.931098938,-67.6262969971
-36.772701,-73.063103
-27.1648006439,-109.42199707
-40.6111984253,-73.0609970093
-28.5963993073,-70.7559967041
-34.1736984253,-70.7757034302
-62.1907997131,-58.9866981506
-29.916201,-71.199501
-33.4562988281,-70.5466995239
-38.7667999268,-72.6371002197
-41.4388999939,-73.09400177
-42.932800293,-72.6990966797
-39.6500015259,-73.0860977173
-1.21206998825,-78.5746002197
-1.70626997948,-79.3788986206
-0.46288600564,-76.9868011475
-2.88947,-78.984398
-0.453758001328,-90.2658996582
-2.15741991997,-79.8835983276
-3.42320990562,-78.5670013428
0.338418990374,-78.1363983154
0.184202998877,-79.391998291
-1.7043800354,-79.5522994995
-0.906833,-78.615799
-4.37823009491,-79.9410018921
-2.29917001724,-78.1207962036
-3.2689,-79.961601
-2.06700992584,-76.9757003784
-0.946078002453,-80.6788024902
-2.85109996796,-79.8035964966
-3.31966996193,-79.769203186
-1.04165005684,-80.4721984863
-0.989400029182,-79.4651031494
-0.129166666667,-78.3575
-1.65342998505,-78.6560974121
-3.441986,-79.996957
-2.20499,-80.988899
-0.248221993446,-79.2144012451
-2.26103997231,-79.6801986694
-0.986766993999,-77.8195037842
-0.122956000268,-76.3377990723
0.809505999088,-77.7080993652
-25.2399997711,-57.5200004578
-27.370554,-56.854064
-23.442363,-57.427253
-25.407519,-54.619377
-22.0499992371,-60.6199989319
-26.881224,-58.318026
4.45278,-75.7664
0.505228,-76.5008
9.04554,-73.9749
7.1265,-73.1848
4.70159,-74.1469
10.8896,-74.7808
6.20292,-77.3947
3.81963,-76.9898
7.92757,-72.5115
10.4424,-75.513
3.54322,-76.3816
1.81442,-78.7492
9.33274,-75.2856
7.02433,-73.8068
1.58919,-75.5644
4.27624,-74.7967
2.57013,-77.8986
4.81233,-74.0649
4.42161,-75.1333
0.861925,-77.6718
7.81196,-76.7164
11.2325,-72.4901
-4.19355,-69.9432
6.220549,-75.590582
9.28474,-74.8461
8.82374,-75.8258
1.25366,-70.2339
5.0296,-75.4647
2.95015,-75.294
8.31506,-73.3583
7.01037,-74.7155
12.2215,-71.9848
6.18472,-67.4932
4.81267,-75.7395
1.85777,-76.0857
2.4544,-76.6093
1.39625,-77.2915
13.3569,-81.3583
5.21256,-74.8836
6.16454,-75.4231
11.5262,-72.926
2.57969,-72.6394
11.1196,-74.2306
12.5836,-81.7112
2.15217,-74.7663
6.45108,-71.7603
7.06888,-70.7369
5.69076,-76.6412
4.08836,-76.2351
10.435,-73.2495
4.16787,-73.6138
-22.7733001709,-64.3128967285
-17.4211006165,-66.1771011353
-16.976834,-65.145568
-11.0403995514,-68.7829971313
-16.513299942,-68.1922988892
-17.962600708,-67.0762023926
-19.5431003571,-65.7237014771
-18.975301,-57.820599
-13.7622003555,-65.4352035522
-19.0070991516,-65.2886962891
-21.5557003021,-64.7013015747
-14.8186998367,-64.9179992676
-21.2551994324,-63.4056015015
-17.6448,-63.135399
-21.960899353,-63.6516990662
5.4528298378,-55.1878013611
4.81980991364,-52.3604011536
3.89759993553,-51.8041000366
-5.25677013397,-79.4429016113
-2.79612994194,-76.4665985107
-10.7291002274,-73.7665023804
-11.4116001129,-69.4887008667
-8.37794017792,-74.5743026733
-9.14960956573,-78.5238037109
-9.76813030243,-70.7064971924
-17.1790008545,-70.9308013916
-6.78747987747,-79.8281021118
-13.154800415,-74.2043991089
-13.7063999176,-73.350402832
-9.34743976593,-77.5983963013
-12.0219,-77.114305
-7.16909980774,-76.7285995483
-11.7831001282,-75.4733963013
-15.4671001434,-70.158203125
-17.6949996948,-71.34400177
-12.1606998444,-76.9989013672
-3.55253005028,-80.381401062
-5.8937702179,-76.1182022095
-11.9287004471,-77.0610961914
-6.20180988312,-77.8561019897
-3.78473997116,-73.3087997437
-16.3411006927,-71.5830993652
-11.1286001205,-75.3505020142
-8.08141040802,-79.1088027954
-13.7448997498,-76.2202987671
-6.50873994827,-76.3731994629
-18.0533008575,-70.2758026123
-12.6135997772,-69.2285995483
-5.20574998856,-80.6164016724
-4.57664012909,-81.2540969849
-13.5356998444,-71.9387969971
-34.7892,-56.264702
-33.3588981628,-56.4991989136
-34.838402,-56.0308
-31.4384994507,-57.9852981567
9.55337524414,-69.2378692627
9.43022537231,-64.4707260132
4.05104017258,-67.6996994019
10.111111,-64.692222
8.615,-70.21416667
10.1833753586,-67.5573196411
10.0427465439,-69.3586196899
8.12216091156,-63.5369567871
7.62551021576,-66.1628036499
9.64772033691,-68.5746994019
8.92465591431,-67.4170913696
6.23198890686,-62.8544311523
10.1756029129,-70.0652160645
10.6600141525,-63.261680603
11.4149436951,-69.6809005737
10.286110878,-66.8161087036
10.4503326416,-64.1304702759
9.37265014648,-66.9227981567
6.73333311081,-61.5833320618
7.08333301544,-69.5333328247
7.23333311081,-70.8000030518
10.5740776062,-62.3126678467
9.02694416046,-69.7551498413
10.462474,-66.092779
10.794432,-63.98159
11.7807750702,-70.1514968872
9.90695285797,-67.3796386719
8.23916721344,-72.2710266113
11.8072004318,-66.1796035767
10.5582084656,-71.7278594971
8.582078,-71.161041
10.9126033783,-63.9665985107
10.601194,-66.991222
9.754529953,-63.1473999023
5.61998987198,-67.6061019897
10.4805002213,-68.0729980469
7.80132007599,-72.2029037476
8.28853034973,-62.7603988647
7.56666994095,-70.1832962036
7.84082984924,-72.4396972656
7.80351400375,-71.1657180786
4.55499982834,-61.1500015259
7.56538,-72.035103
10.2787,-68.755203
7.88331985474,-67.4440002441
8.94514656067,-64.1510848999
8.97455024719,-71.9432525635
9.08899402618,-62.0941734314
7.24938,-61.52893
10.1497325897,-67.9283981323
9.34047794342,-70.5840606689
9.22202777863,-65.9935836792
5.96592,-58.270302
3.37276,-59.789398
17.1367,-61.792702
13.0746002197,-59.4925003052
15.3367004395,-61.39220047
15.547,-61.299999
14.5909996033,-61.003200531
18.099899292,-63.0471992493
16.265301,-61.531799
12.0041999817,-61.7862014771
18.3372993469,-64.9733963013
17.7019004822,-64.7985992432
18.4948997498,-67.1294021606
18.3089008331,-65.6619033813
18.4568004608,-66.0980987549
18.2556991577,-67.1484985352
18.0083007812,-66.56300354
18.4393997192,-66.0018005371
17.3111991882,-62.7187004089
14.0202,-60.992901
13.7332,-60.952599
12.5014,-70.015198
12.1309995651,-68.2685012817
12.1889,-68.959801
17.4965000153,-62.9794006348
18.0410003662,-63.1088981628
18.2048,-63.055099
11.1497001648,-60.8321990967
10.5953998566,-61.3372001648
18.4447994232,-64.5429992676
12.699,-61.3424
12.8879003525,-61.1801986694
13.156695,-61.149945
43.3521003723,77.0404968262
46.8932991028,75.0049972534
51.0222015381,71.4669036865
42.8535995483,71.3035964966
43.0612983704,74.4776000977
40.6090011597,72.793296814
42.364200592,69.4788970947
51.1507987976,51.5430984497
52.1949996948,77.0738983154
50.351295,80.234398
50.2458,57.206699
40.4674987793,50.0466995239
62.0932998657,129.770996094
62.5346984863,114.039001465
50.4253997803,127.412002563
48.5279998779,135.18800354
64.3780975342,-173.242996216
59.9109992981,150.720001221
69.7833023071,170.597000122
53.1679000854,158.453994751
46.8886985779,142.718002319
43.3989982605,132.147994995
52.026299,113.306
56.3706016541,101.697998047
52.2680015564,104.388999939
51.807800293,107.43800354
50.3450012207,30.8946990967
48.073600769,37.7397003174
48.3572006226,35.1006011963
45.0522003174,33.9751014709
50.40194,30.45194
49.8125,23.9561004639
46.4267997742,30.6765003204
59.8003005981,30.2625007629
68.7817001343,32.7508010864
52.5270004272,31.0167007446
55.126499176,30.3495998383
54.8899993896,20.5925998688
53.8644981384,27.5396995544
53.8824996948,28.0307006836
53.7400016785,91.3850021362
53.3638000488,83.5384979248
55.2700996399,86.1072006226
54.966999054,73.3105010986
45.0346984863,39.170501709
42.8167991638,47.6523017883
44.2251014709,43.0819015503
45.1091995239,42.1128005981
47.493888,39.924722
43.449902,39.9566
46.2832984924,48.0063018799
48.7825012207,44.345500946
55.305801,61.5033
53.3931007385,58.7556991577
60.9492988586,76.4835968018
57.9145011902,56.0211982727
61.3437004089,73.401802063
56.7430992126,60.8027000427
37.986801,58.361
40.063301,53.007198
39.0833015442,63.6133003235
38.5433006287,68.8249969482
39.7750015259,64.4832992554
39.7005004883,66.9838027954
41.257900238,69.2811965942
53.214199,34.176399
55.972599,37.4146
56.8246994019,35.7577018738
51.814201355,39.229598999
55.5914993286,37.2615013123
61.6469993591,50.8451004028
55.6062011719,49.2787017822
51.7957992554,55.4566993713
54.5574989319,55.8744010925
53.504901886,50.1642990112
23.0771999359,72.6346969604
20.698999,77.058601
19.8626995087,75.3981018066
19.0886993408,72.8678970337
21.9884,82.111
23.2877998352,69.6701965332
15.8592996597,74.6183013916
22.336201,73.226303
23.2875003815,77.3374023438
21.752199173,72.1852035522
20.4344005585,72.8432006836
24.2679004669,72.2043991089
24.654699,77.347298
15.3808002472,73.8313980103
22.7217998505,75.8011016846
23.1777992249,80.0520019531
22.4654998779,70.0126037598
23.1127,70.100304
24.817199707,79.9186019897
16.6646995544,74.2893981934
21.3171005249,70.270401001
21.0921993256,79.047203064
20.119101,73.912903
18.5820999146,73.9197006226
21.6487007141,69.6572036743
22.3092002869,70.7795028687
21.180401,81.7388
17.6280002594,75.9347991943
21.1140995026,72.7417984009
24.6177005768,73.8961029053
7.18075990677,79.8841018677
8.30148983002,80.4279022217
7.70576,81.678802
6.82199001312,79.8861999512
7.33776,81.62594
9.79232978821,80.070098877
8.53851032257,81.1819000244
12.255200386,104.564002991
11.5466003418,104.84400177
13.4106998444,103.81300354
13.5319004059,106.01499939
28.1753005981,94.8020019531
23.8869991302,91.2404022217
23.8405990601,92.6196975708
26.6812000275,88.3285980225
23.6434993744,86.1489028931
20.2444000244,85.8178024292
22.6546993256,88.4467010498
26.330499649,89.4672012329
23.8339996338,86.4253005981
24.7443008423,84.9512023926
21.5802001953,84.0056991577
24.7600002289,93.896697998
21.9134998322,84.0503997803
22.8132,86.1688
26.7315006256,94.1754989624
24.3082008362,92.0072021484
24.9129009247,92.9786987305
27.2954998016,94.0976028442
27.4839000702,95.0168991089
26.1191005707,85.3136978149
20.8700008392,82.5195999146
23.4743003845,87.4274978638
25.591299057,85.0879974365
25.7595996857,87.4100036621
23.3143005371,85.3217010498
22.256701,84.814598
20.0974006653,83.1837997437
17.721200943,83.2245025635
27.588301,93.828102
21.4521999359,91.9638977051
22.2495994568,91.8133010864
24.1525001526,89.0494003296
23.1837997437,89.1607971191
24.4372005463,88.6165008545
25.7591991425,88.9088973999
24.9631996155,91.8667984009
23.778799057,90.3826980591
23.843347,90.397783
22.308901,113.915001
22.4365997314,114.080001831
27.1557998657,77.960899353
25.4400997162,81.7339019775
31.7096004486,74.7973022461
28.0706005096,73.2071990967
26.9883003235,80.8930969238
25.4524002075,82.8592987061
31.8766994476,77.1544036865
30.2700996399,74.7557983398
28.8369998932,76.1791000366
28.4221000671,79.4507980347
30.673500061,76.7884979248
26.404301,80.410103
28.5844993591,77.2058029175
30.189699,78.180298
28.5665,77.103104
26.2933006287,78.2277984619
29.1793994904,75.7553024292
25.4911994934,78.5584030151
26.2511005402,73.0488967896
26.8242,75.812202
26.8887004852,70.8649978638
32.6890983582,74.8374023438
26.441401,80.364899
25.160200119,75.8455963135
30.8547000885,75.9525985718
34.1358985901,77.5465011597
26.7605991364,80.8892974854
32.233611,75.634444
